Region,Industry,2017_c,2017_w,2018_c,2018_w,2019_c,2019_w,2020_c,2020_w,2021_c,2021_w,2022_c,2022_w,GRDP,Factor_Income
강릉시,S,2807,2845,2930,2312,2447,2644,2807,2845,2930,2312,2447,2644,,
동해시,A,21,18,20,19,17,17,21,18,20,19,17,17,27749,23112
동해시,B,100,84,124,120,123,102,100,84,124,120,123,102,40037,32275
동해시,C,2895,2918,3087,3076,3333,3520,2895,2918,3087,3076,3333,3520,549053,393703
동해시,D,446,442,458,452,366,493,446,442,458,452,366,493,142575,78929
동해시,E,124,127,151,108,133,152,124,127,151,108,133,152,,
동해시,F,3666,3658,3914,3129,3387,3505,3666,3658,3914,3129,3387,3505,192658,182888
동해시,G,3270,3220,3468,2896,3162,3215,3270,3220,3468,2896,3162,3215,116557,105258
동해시,H,2094,1836,2023,2124,1975,1880,2094,1836,2023,2124,1975,1880,362128,246043
동해시,I,3207,2990,3231,2253,2388,2600,3207,2990,3231,2253,2388,2600,74391,62900
동해시,J,103,83,47,85,81,103,103,83,47,85,81,103,33512,16345
동해시,K,981,924,922,929,925,795,981,924,922,929,925,795,102367,91602
동해시,L,475,478,473,468,601,630,475,478,473,468,601,630,149558,86735
동해시,M,355,378,440,388,438,443,355,378,440,388,438,443,,
동해시,N,1158,1243,1380,1257,1658,1721,1158,1243,1380,1257,1658,1721,90711,80494
동해시,P,874,872,917,767,804,833,874,872,917,767,804,833,164686,144467
동해시,Q,3117,3470,3499,3558,3956,3668,3117,3470,3499,3558,3956,3668,150729,130058
동해시,R,352,373,368,254,218,268,352,373,368,254,218,268,76383,55773
동해시,S,972,1018,1034,884,871,852,972,1018,1034,884,871,852,,
태백시,A,45,55,56,75,86,56,45,55,56,75,86,56,17684,13542
태백시,B,878,780,662,835,531,622,878,780,662,835,531,622,31083,19209
태백시,C,1093,1081,1084,958,1050,1027,1093,1081,1084,958,1050,1027,53437,40938
태백시,D,105,95,118,96,106,123,105,95,118,96,106,123,12082,-1012
태백시,E,164,202,196,175,180,241,164,202,196,175,180,241,,
태백시,F,1604,1782,1901,1591,1443,1627,1604,1782,1901,1591,1443,1627,79847,75454
태백시,G,1593,1502,1615,1250,1292,1331,1593,1502,1615,1250,1292,1331,50311,45441
태백시,H,697,734,663,631,556,569,697,734,663,631,556,569,30388,18445
태백시,I,1655,1592,1647,1278,1199,1465,1655,1592,1647,1278,1199,1465,34676,29381
태백시,J,69,59,51,25,70,72,69,59,51,25,70,72,17191,10767
태백시,K,578,586,563,479,531,501,578,586,563,479,531,501,53123,47473
태백시,L,223,230,214,216,220,234,223,230,214,216,220,234,66795,39108
태백시,M,415,416,418,380,271,494,415,416,418,380,271,494,,
태백시,N,1065,1042,1077,915,578,462,1065,1042,1077,915,578,462,53401,48159
태백시,P,472,442,388,232,247,221,472,442,388,232,247,221,102725,89631
태백시,Q,1471,1510,1737,3338,3535,3206,1471,1510,1737,3338,3535,3206,72327,58107
태백시,R,282,284,358,297,216,293,282,284,358,297,216,293,60639,40542
태백시,S,705,668,646,728,588,588,705,668,646,728,588,588,,
속초시,A,45,49,57,66,57,36,45,49,57,66,57,36,26478,22284
속초시,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
속초시,C,1874,1994,1966,1824,1826,1792,1874,1994,1966,1824,1826,1792,62431,48300
속초시,D,52,50,67,51,79,67,52,50,67,51,79,67,11300,-363
속초시,E,123,132,110,162,163,147,123,132,110,162,163,147,,
속초시,F,1905,2108,2333,2122,2113,1915,1905,2108,2333,2122,2113,1915,292325,276165
속초시,G,3385,3602,3886,3129,3214,2900,3385,3602,3886,3129,3214,2900,114172,103121
속초시,H,1117,1213,1290,925,829,827,1117,1213,1290,925,829,827,79604,39443
속초시,I,5177,5556,5547,4802,4792,4924,5177,5556,5547,4802,4792,4924,154775,124306
속초시,J,208,204,191,186,187,192,208,204,191,186,187,192,47918,25783
속초시,K,1087,1068,1154,953,1018,986,1087,1068,1154,953,1018,986,113480,101471
속초시,L,703,726,734,695,792,846,703,726,734,695,792,846,182336,112329
속초시,M,443,462,490,494,528,516,443,462,490,494,528,516,,
속초시,N,492,504,595,328,421,335,492,504,595,328,421,335,73568,63227
속초시,P,759,832,846,722,656,576,759,832,846,722,656,576,184260,152714
속초시,Q,2496,2805,2834,3078,3015,3199,2496,2805,2834,3078,3015,3199,136771,114796
속초시,R,586,650,689,522,576,495,586,650,689,522,576,495,94058,66902
속초시,S,985,968,1075,883,778,846,985,968,1075,883,778,846,,
삼척시,A,178,187,204,201,179,256,178,187,204,201,179,256,166617,137528
삼척시,B,1651,1565,1614,1659,1457,1502,1651,1565,1614,1659,1457,1502,200279,147428
삼척시,C,1801,1940,1838,1674,1612,1674,1801,1940,1838,1674,1612,1674,186418,140663
삼척시,D,583,593,641,638,606,654,583,593,641,638,606,654,144330,136032
삼척시,E,178,221,254,232,246,297,178,221,254,232,246,297,,
삼척시,F,3432,3562,4415,3356,3771,4726,3432,3562,4415,3356,3771,4726,536530,509244
삼척시,G,1747,1856,2008,1675,1649,1770,1747,1856,2008,1675,1649,1770,65509,59168
삼척시,H,489,537,582,501,508,554,489,537,582,501,508,554,121677,92867
삼척시,I,2476,2598,2682,2034,2027,2208,2476,2598,2682,2034,2027,2208,78361,61139
삼척시,J,85,85,44,50,52,61,85,85,44,50,52,61,17829,10246
삼척시,K,727,664,644,658,683,650,727,664,644,658,683,650,77015,69019
삼척시,L,277,292,302,304,343,305,277,292,302,304,343,305,105418,61223
삼척시,M,639,716,729,815,882,932,639,716,729,815,882,932,,
삼척시,N,1304,1220,1225,1397,931,895,1304,1220,1225,1397,931,895,112429,99120
삼척시,P,336,380,413,343,342,377,336,380,413,343,342,377,134807,114969
삼척시,Q,2083,2216,2288,2438,2651,2961,2083,2216,2288,2438,2651,2961,105315,84175
삼척시,R,402,461,467,370,437,461,402,461,467,370,437,461,83799,55888
삼척시,S,692,755,755,711,651,717,692,755,755,711,651,717,,
홍천군,A,217,240,298,377,265,272,217,240,298,377,265,272,287213,241344
홍천군,B,36,39,64,59,38,44,36,39,64,59,38,44,8032,6475
홍천군,C,2288,2341,2550,2459,2318,2384,2288,2341,2550,2459,2318,2384,277378,177024
홍천군,D,75,73,74,63,69,71,75,73,74,63,69,71,10784,-2881
홍천군,E,169,215,205,275,294,321,169,215,205,275,294,321,,
홍천군,F,2373,2586,2557,2346,2584,2818,2373,2586,2557,2346,2584,2818,139284,131636
홍천군,G,2113,2058,2435,1903,2006,2070,2113,2058,2435,1903,2006,2070,82030,74088
홍천군,H,762,695,837,526,646,679,762,695,837,526,646,679,64206,37975
홍천군,I,3553,3369,3593,2625,2918,2848,3553,3369,3593,2625,2918,2848,129293,91717
홍천군,J,60,54,51,45,47,70,60,54,51,45,47,70,18764,10953
홍천군,K,764,711,740,668,675,625,764,711,740,668,675,625,85315,76501
홍천군,L,153,181,183,175,167,164,153,181,183,175,167,164,87413,51061
홍천군,M,697,711,583,598,652,680,697,711,583,598,652,680,,
홍천군,N,966,987,1128,787,730,1161,966,987,1128,787,730,1161,95409,86832
홍천군,P,452,460,525,372,359,351,452,460,525,372,359,351,140629,125996
홍천군,Q,1734,1815,1937,2042,2130,2418,1734,1815,1937,2042,2130,2418,80114,64737
홍천군,R,705,737,842,781,621,871,705,737,842,781,621,871,105830,71246
홍천군,S,659,692,686,688,628,589,659,692,686,688,628,589,,
횡성군,A,131,134,158,90,222,232,131,134,158,90,222,232,292135,248352
횡성군,B,27,30,28,25,29,27,27,30,28,25,29,27,5595,4511
횡성군,C,3811,4069,4611,5135,5483,5727,3811,4069,4611,5135,5483,5727,431097,316740
횡성군,D,46,47,51,52,41,44,46,47,51,52,41,44,10830,-1673
횡성군,E,139,119,140,127,182,164,139,119,140,127,182,164,,
횡성군,F,1007,976,1150,1003,963,1211,1007,976,1150,1003,963,1211,87718,83002
횡성군,G,1353,1725,1867,1549,1286,1561,1353,1725,1867,1549,1286,1561,54913,49583
횡성군,H,270,173,171,265,264,284,270,173,171,265,264,284,47916,26681
횡성군,I,1435,1732,1835,1453,1635,1685,1435,1732,1835,1453,1635,1685,50953,40972
횡성군,J,49,37,41,36,44,47,49,37,41,36,44,47,19773,13950
횡성군,K,321,334,298,222,279,221,321,334,298,222,279,221,49143,44192
횡성군,L,141,135,158,145,139,147,141,135,158,145,139,147,60310,35800
횡성군,M,284,252,302,284,322,338,284,252,302,284,322,338,,
횡성군,N,320,359,383,364,390,376,320,359,383,364,390,376,42815,37138
횡성군,P,554,548,589,576,524,615,554,548,589,576,524,615,102932,90174
횡성군,Q,1084,1343,1193,1357,1361,1624,1084,1343,1193,1357,1361,1624,51430,39822
횡성군,R,496,532,598,531,558,555,496,532,598,531,558,555,75666,51361
횡성군,S,458,549,486,428,429,414,458,549,486,428,429,414,,
영월군,A,44,72,73,80,90,105,44,72,73,80,90,105,125927,107719
영월군,B,432,365,426,297,356,377,432,365,426,297,356,377,63669,51329
영월군,C,1827,1958,2087,1830,2060,2172,1827,1958,2087,1830,2060,2172,170289,126286
영월군,D,150,163,178,167,162,165,150,163,178,167,162,165,26095,-13030
영월군,E,78,88,107,104,142,138,78,88,107,104,142,138,,
영월군,F,2030,1719,1757,1615,2030,2011,2030,1719,1757,1615,2030,2011,110552,104294
영월군,G,1029,1078,1176,1052,1070,1033,1029,1078,1176,1052,1070,1033,40406,36491
영월군,H,406,357,306,291,309,281,406,357,306,291,309,281,27616,17185
영월군,I,1035,1135,1190,917,863,957,1035,1135,1190,917,863,957,36077,27579
영월군,J,41,23,38,26,24,26,41,23,38,26,24,26,10761,7362
영월군,K,281,264,246,252,213,216,281,264,246,252,213,216,38115,34287
영월군,L,71,66,86,74,93,95,71,66,86,74,93,95,45006,25881
영월군,M,254,326,348,356,419,395,254,326,348,356,419,395,,
영월군,N,487,499,641,1084,664,783,487,499,641,1084,664,783,59842,54610
영월군,P,340,344,470,291,270,280,340,344,470,291,270,280,96456,81034
영월군,Q,1178,1172,1262,1313,1399,1388,1178,1172,1262,1313,1399,1388,55297,43522
영월군,R,432,470,505,334,329,323,432,470,505,334,329,323,51685,33813
영월군,S,509,540,508,429,440,439,509,540,508,429,440,439,,
평창군,A,317,333,312,444,384,485,317,333,312,444,384,485,261819,220416
평창군,B,33,33,43,38,40,30,33,33,43,38,40,30,3842,3097
평창군,C,904,896,956,895,906,969,904,896,956,895,906,969,68858,50403
평창군,D,39,51,48,60,53,54,39,51,48,60,53,54,11813,255
평창군,E,214,172,211,193,185,167,214,172,211,193,185,167,,
평창군,F,1450,1565,1353,1673,1704,1800,1450,1565,1353,1673,1704,1800,108952,102988
평창군,G,1411,1375,1308,1285,1334,1293,1411,1375,1308,1285,1334,1293,54162,48914
평창군,H,283,289,357,336,401,411,283,289,357,336,401,411,29949,17970
평창군,I,3181,3689,3899,3568,3104,3456,3181,3689,3899,3568,3104,3456,125092,86509
평창군,J,65,66,39,30,43,60,65,66,39,30,43,60,25650,12231
평창군,K,495,479,492,436,429,440,495,479,492,436,429,440,58974,53073
평창군,L,115,128,131,120,150,146,115,128,131,120,150,146,61155,35769
평창군,M,251,239,410,366,385,432,251,239,410,366,385,432,,
평창군,N,768,719,714,604,787,772,768,719,714,604,787,772,82616,69936
평창군,P,304,259,292,232,272,221,304,259,292,232,272,221,92929,82180
평창군,Q,713,910,926,819,852,991,713,910,926,819,852,991,40712,26660
평창군,R,354,382,798,417,413,475,354,382,798,417,413,475,64648,38697
평창군,S,460,449,569,465,454,449,460,449,569,465,454,449,,
정선군,A,107,72,50,37,121,106,107,72,50,37,121,106,122192,98587
정선군,B,343,261,372,390,342,321,343,261,372,390,342,321,69500,57248
정선군,C,819,940,911,869,814,801,819,940,911,869,814,801,63242,46482
정선군,D,40,42,47,47,52,42,40,42,47,47,52,42,4701,-767
정선군,E,45,67,83,74,77,61,45,67,83,74,77,61,,
정선군,F,1021,952,902,982,996,976,1021,952,902,982,996,976,83458,79072
정선군,G,749,915,1015,639,635,677,749,915,1015,639,635,677,33668,30411
정선군,H,363,343,284,238,299,322,363,343,284,238,299,322,22281,13829
정선군,I,2639,2459,2566,1348,1400,1392,2639,2459,2566,1348,1400,1392,62838,43917
정선군,J,36,34,34,33,37,37,36,34,34,33,37,37,11547,6975
정선군,K,346,299,294,258,263,274,346,299,294,258,263,274,51297,46136
정선군,L,114,116,103,88,81,92,114,116,103,88,81,92,47213,26748
정선군,M,142,175,228,257,291,195,142,175,228,257,291,195,,
정선군,N,1713,1662,1891,1611,2093,2185,1713,1662,1891,1611,2093,2185,88732,83161
정선군,P,119,136,150,97,108,125,119,136,150,97,108,125,88491,75562
정선군,Q,795,839,907,1163,1221,1064,795,839,907,1163,1221,1064,52410,38780
정선군,R,3407,3802,3633,3926,3130,3040,3407,3802,3633,3926,3130,3040,209134,129969
정선군,S,560,528,719,581,513,359,560,528,719,581,513,359,,
철원군,A,233,206,208,259,302,251,233,206,208,259,302,251,287927,250136
철원군,B,6,2,0,0,0,0,6,2,0,0,0,0,16,13
철원군,C,1125,1241,1344,1190,1342,1256,1125,1241,1344,1190,1342,1256,83110,61170
철원군,D,13,69,43,38,39,37,13,69,43,38,39,37,6380,-2243
철원군,E,64,65,70,93,91,92,64,65,70,93,91,92,,
철원군,F,1293,1367,1490,1687,1938,1855,1293,1367,1490,1687,1938,1855,112180,106067
철원군,G,917,973,984,942,847,990,917,973,984,942,847,990,39590,35757
철원군,H,160,162,148,153,104,126,160,162,148,153,104,126,8408,4912
철원군,I,974,1059,1130,765,841,898,974,1059,1130,765,841,898,33500,28342
철원군,J,39,46,84,41,39,38,39,46,84,41,39,38,21827,10187
철원군,K,281,298,322,291,246,265,281,298,322,291,246,265,47678,42878
철원군,L,64,74,64,74,69,72,64,74,64,74,69,72,45092,25929
철원군,M,165,169,213,241,214,195,165,169,213,241,214,195,,
철원군,N,94,71,120,137,171,174,94,71,120,137,171,174,27284,23888
철원군,P,216,248,215,152,179,141,216,248,215,152,179,141,104049,88439
철원군,Q,1367,1379,1451,1491,1613,1670,1367,1379,1451,1491,1613,1670,51941,41657
철원군,R,311,411,434,342,369,382,311,411,434,342,369,382,57652,38231
철원군,S,283,336,429,332,327,398,283,336,429,332,327,398,,
화천군,A,90,72,141,92,135,72,90,72,141,92,135,72,84793,70485
화천군,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
화천군,C,427,414,466,357,322,438,427,414,466,357,322,438,15175,11644
화천군,D,57,52,56,54,58,56,57,52,56,54,58,56,6381,-3443
화천군,E,73,89,85,99,76,91,73,89,85,99,76,91,,
화천군,F,825,897,946,828,711,963,825,897,946,828,711,963,71948,68161
화천군,G,424,423,432,403,385,377,424,423,432,403,385,377,18158,16401
화천군,H,90,76,69,83,60,79,90,76,69,83,60,79,6468,3732
화천군,I,533,550,538,370,316,265,533,550,538,370,316,265,19832,16091
화천군,J,83,68,64,44,44,36,83,68,64,44,44,36,9810,5596
화천군,K,173,133,125,126,125,124,173,133,125,126,125,124,22128,19922
화천군,L,28,27,51,57,64,55,28,27,51,57,64,55,31970,19002
화천군,M,62,86,114,111,83,94,62,86,114,111,83,94,,
화천군,N,79,82,91,44,61,57,79,82,91,44,61,57,10275,9090
화천군,P,167,126,154,94,87,79,167,126,154,94,87,79,60471,54267
화천군,Q,458,497,548,535,509,606,458,497,548,535,509,606,24080,14362
화천군,R,91,95,146,98,95,157,91,95,146,98,95,157,27200,19427
화천군,S,229,248,257,255,180,210,229,248,257,255,180,210,,
양구군,A,69,51,88,125,124,147,69,51,88,125,124,147,111761,98381
양구군,B,18,23,31,27,31,27,18,23,31,27,31,27,2111,1702
양구군,C,528,549,562,465,449,501,528,549,562,465,449,501,18356,13823
양구군,D,26,29,28,26,25,27,26,29,28,26,25,27,3145,-1251
양구군,E,57,57,49,54,50,59,57,57,49,54,50,59,,
양구군,F,769,928,997,744,428,904,769,928,997,744,428,904,54658,51610
양구군,G,460,501,627,482,407,469,460,501,627,482,407,469,18503,16712
양구군,H,145,147,144,122,90,112,145,147,144,122,90,112,4425,2475
양구군,I,605,808,908,528,516,530,605,808,908,528,516,530,18362,15122
양구군,J,28,42,46,23,23,23,28,42,46,23,23,23,8532,5611
양구군,K,160,166,114,143,150,141,160,166,114,143,150,141,24132,21731
양구군,L,42,44,49,56,46,55,42,44,49,56,46,55,24236,13949
양구군,M,90,136,106,129,90,128,90,136,106,129,90,128,,
양구군,N,124,109,137,105,93,125,124,109,137,105,93,125,13348,11449
양구군,P,181,188,193,140,147,179,181,188,193,140,147,179,65507,53284
양구군,Q,451,517,550,614,493,1374,451,517,550,614,493,1374,28008,19979
양구군,R,80,100,102,58,84,102,80,100,102,58,84,102,25601,18125
양구군,S,176,201,223,206,168,219,176,201,223,206,168,219,,
인제군,A,108,102,84,145,104,160,108,102,84,145,104,160,109665,91925
인제군,B,25,18,20,20,18,21,25,18,20,20,18,21,1415,1140
인제군,C,759,708,721,696,661,668,759,708,721,696,661,668,36021,27415
인제군,D,31,30,34,47,43,30,31,30,34,47,43,30,4272,-2155
인제군,E,47,37,65,86,110,77,47,37,65,86,110,77,,
인제군,F,1000,1365,1446,1494,1538,1948,1000,1365,1446,1494,1538,1948,130645,123434
인제군,G,874,887,1084,845,733,865,874,887,1084,845,733,865,34238,30927
인제군,H,89,93,125,97,79,95,89,93,125,97,79,95,17178,9823
인제군,I,868,919,1154,810,752,800,868,919,1154,810,752,800,35737,28624
인제군,J,12,6,8,5,6,11,12,6,8,5,6,11,8036,4953
인제군,K,331,340,353,264,292,369,331,340,353,264,292,369,41330,37147
인제군,L,28,24,24,32,58,50,28,24,24,32,58,50,35718,20488
인제군,M,259,240,305,331,315,271,259,240,305,331,315,271,,
인제군,N,158,195,225,164,195,181,158,195,225,164,195,181,32322,29121
인제군,P,194,192,255,177,144,183,194,192,255,177,144,183,78587,66613
인제군,Q,817,918,936,1884,858,928,817,918,936,1884,858,928,34402,24312
인제군,R,449,430,451,288,244,306,449,430,451,288,244,306,49283,30301
인제군,S,298,307,333,302,284,363,298,307,333,302,284,363,,
고성군,A,90,83,89,92,139,205,90,83,89,92,139,205,235764,203735
고성군,A,90,83,89,92,139,205,90,83,89,92,139,205,82835,69457
고성군,B,52,74,78,66,69,66,52,74,78,66,69,66,1052,846
고성군,B,52,74,78,66,69,66,52,74,78,66,69,66,6002,4838
고성군,C,1053,1163,1152,1005,967,1021,1053,1163,1152,1005,967,1021,423561,301114
고성군,C,1053,1163,1152,1005,967,1021,1053,1163,1152,1005,967,1021,43022,32235
고성군,D,25,23,24,25,20,20,25,23,24,25,20,20,415657,123668
고성군,D,25,23,24,25,20,20,25,23,24,25,20,20,2990,-873
고성군,E,70,71,76,83,79,93,70,71,76,83,79,93,,
고성군,F,1033,1225,1354,1448,1165,1161,1033,1225,1354,1448,1165,1161,95022,89829
고성군,F,1033,1225,1354,1448,1165,1161,1033,1225,1354,1448,1165,1161,164385,155177
고성군,G,580,697,746,542,641,660,580,697,746,542,641,660,70481,63464
고성군,G,580,697,746,542,641,660,580,697,746,542,641,660,29273,26437
고성군,H,130,123,138,117,115,100,130,123,138,117,115,100,43412,24742
고성군,H,130,123,138,117,115,100,130,123,138,117,115,100,9606,5576
고성군,I,1455,1967,2028,1653,1555,1809,1455,1967,2028,1653,1555,1809,35831,31136
고성군,I,1455,1967,2028,1653,1555,1809,1455,1967,2028,1653,1555,1809,82863,57386
고성군,J,16,15,17,10,11,8,16,15,17,10,11,8,36098,17692
고성군,J,16,15,17,10,11,8,16,15,17,10,11,8,3737,2771
고성군,K,201,182,194,201,177,170,201,182,194,201,177,170,79442,72328
고성군,K,201,182,194,201,177,170,201,182,194,201,177,170,31670,28489
고성군,L,34,43,34,72,96,90,34,43,34,72,96,90,56422,33877
고성군,L,34,43,34,72,96,90,34,43,34,72,96,90,36224,21132
고성군,M,120,131,215,198,254,265,120,131,215,198,254,265,,
고성군,N,378,423,433,391,408,328,378,423,433,391,408,328,59324,54164
고성군,N,378,423,433,391,408,328,378,423,433,391,408,328,38213,35140
고성군,P,305,274,262,185,144,149,305,274,262,185,144,149,81867,70350
고성군,P,305,274,262,185,144,149,305,274,262,185,144,149,87997,74397
고성군,Q,547,524,1533,2222,2523,2429,547,524,1533,2222,2523,2429,88857,77374
고성군,Q,547,524,1533,2222,2523,2429,547,524,1533,2222,2523,2429,30448,19857
고성군,R,374,414,381,339,368,406,374,414,381,339,368,406,44067,32489
고성군,R,374,414,381,339,368,406,374,414,381,339,368,406,45942,28697
고성군,S,277,288,286,276,298,300,277,288,286,276,298,300,,
